

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      5318
Stamps Sum:          5319
Self Time (Agg.):    0.6575


Intervals
---------
exploration ........ 4544
skill model training  378.6
rl training ........ 380.9
logging ............ 14.77


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
377            9.97          0.82          0.82          0.00
378           10.27          0.84          0.82          0.00
379           10.03          0.84          0.84          0.00
380           10.07          0.84          0.84          0.00
381           10.07          0.82          0.87          0.00
382           10.11          0.86          0.85          0.00
383           10.30          0.84          0.85          0.00
384           10.20          0.89          0.83          0.00
385           10.16          0.84          0.84          0.00
386           10.12          0.84          0.84          0.00
387           10.06          0.86          0.84          0.00
388           10.32          0.85          0.84          0.00
389           10.06          0.84          0.83          0.00
390           10.13          0.84          0.85          0.00
391           10.04          0.84          0.83          0.00
392           10.04          1.05          0.82          0.00
393           10.04          0.82          0.82          0.00
394           10.05          0.83          0.83          0.00
395           10.06          0.91          0.84          0.00
396           10.05          0.84          0.83          0.00
397           10.60          1.11          1.09          0.00
398            9.95          0.95          0.83          0.00
399           10.00          0.91          0.83          1.12
400           10.07          0.87          0.85          0.00
401           10.11          1.06          0.85          0.00
402           10.09          0.84          0.83          0.00
403           10.07          0.84          0.82          0.00
404           10.06          0.87          0.84          0.00
405           10.09          0.85          0.87          0.01
406           10.06          1.07          0.85          0.00
407           10.07          0.84          0.83          0.00
408           10.10          0.85          0.82          0.00
409           10.09          0.84          0.92          0.00
410           10.13          0.84          0.84          0.00
411           10.07          0.82          1.06          0.00
412           10.03          0.82          0.83          0.00
413           10.03          0.82          0.82          0.00
414           10.00          0.83          0.82          0.00
415            9.96          0.82          0.81          0.00
416            9.90          0.83          1.05          0.00
417            9.98          0.83          0.82          0.00
418            9.99          0.83          0.82          0.00
419           10.04          0.83          0.83          0.00
420            9.99          0.82          0.82          0.00
421            9.93          0.82          0.83          0.00
422           10.26          0.82          0.83          0.00
423            9.97          0.83          0.83          0.00
424           10.01          0.83          0.82          0.71
425           10.00          0.85          0.82          0.00
426           10.18          0.83          0.82          0.00
427           10.00          0.84          0.82          0.00
428            9.98          0.83          0.82          0.00
429            9.96          0.82          0.82          0.00
430           10.18          0.84          0.82          0.00
431           10.19          0.84          0.82          0.00
432            9.97          0.83          0.82          0.00
433           10.06          0.82          0.82          0.00
434            9.98          0.83          0.82          0.00
435           10.01          0.82          0.82          0.00
436           10.24          0.82          0.82          0.00
437           10.12          0.83          0.83          0.00
438           10.16          0.85          0.85          0.00
439           10.10          0.83          0.85          0.00
440           10.04          0.82          0.83          0.00
441           10.00          0.84          1.07          0.00
442           10.02          0.85          0.83          0.00
443            9.98          0.85          0.83          0.00
444           11.42          1.37          1.66          0.02
445           10.84          1.42          0.96          0.00
446           10.65          0.97          0.84          0.00
447           10.74          0.88          0.85          0.00
448            9.99          0.87          0.83          0.00
449            9.98          0.85          0.82              


---End Timer Report (root)---

