

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      1.325e+04
Stamps Sum:          1.325e+04
Self Time (Agg.):    0.9048


Intervals
---------
exploration ........ 8594
skill model training  720.9
rl training ........ 3838
logging ............ 94.43


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   8594.20   15.35   15.94   15.02     560
skill model training  720.94    1.29    2.58    1.20     560
rl training   3837.87    6.85    8.25    6.75     560
logging        94.43    0.17    1.94    0.00     559


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
306           15.16          1.29          7.00          0.00
307           15.19          1.29          6.81          0.00
308           15.43          1.27          7.01          0.00
309           15.27          1.30          6.80          1.64
310           15.38          1.33          6.83          0.00
311           15.28          1.29          6.79          0.00
312           15.56          1.32          6.81          0.00
313           15.27          1.28          6.77          0.00
314           15.56          1.28          6.83          0.00
315           15.34          1.27          7.02          0.00
316           15.41          1.33          6.81          0.00
317           15.32          1.31          7.02          0.00
318           15.42          1.26          6.81          0.00
319           15.22          1.20          7.03          1.65
320           15.22          1.30          6.77          0.00
321           15.49          1.27          6.82          0.00
322           15.39          1.29          6.78          0.00
323           15.70          1.29          6.83          0.00
324           15.50          1.24          6.77          0.00
325           15.35          1.30          6.82          0.00
326           15.39          1.29          6.79          0.00
327           15.49          1.24          6.82          0.00
328           15.42          1.31          6.78          0.00
329           15.53          1.29          6.82          1.64
330           15.08          1.26          7.06          0.00
331           15.35          1.28          6.80          0.00
332           15.13          1.29          7.05          0.00
333           15.29          1.27          6.80          0.00
334           15.08          1.28          7.04          0.00
335           15.21          1.31          6.79          0.00
336           15.14          1.25          7.04          0.00
337           15.51          1.25          6.79          0.00
338           15.54          1.23          7.06          0.00
339           15.09          1.29          6.81          1.65
340           15.45          1.30          6.81          0.00
341           15.31          1.31          6.81          0.00
342           15.31          1.30          6.80          0.00
343           15.18          1.25          6.79          0.00
344           15.63          1.31          6.83          0.00
345           15.28          1.30          6.79          0.00
346           15.50          1.28          6.83          0.00
347           15.27          1.26          6.80          0.00
348           15.42          1.26          6.81          0.00
349           15.50          1.25          6.79          1.93
350           15.27          1.33          6.80          0.00
351           15.37          1.27          7.04          0.00
352           15.25          1.25          6.80          0.00
353           15.57          1.24          7.02          0.00
354           15.34          1.26          6.81          0.00
355           15.17          1.29          6.78          0.00
356           15.51          1.28          6.81          0.00
357           15.47          1.29          6.78          0.00
358           15.56          1.29          6.83          0.00
359           15.56          1.28          6.77          1.90
360           15.23          1.25          6.81          0.00
361           15.16          1.31          7.05          0.00
362           15.31          1.28          6.80          0.00
363           15.33          1.30          7.00          0.00
364           15.15          1.34          6.81          0.00
365           15.31          1.32          6.77          0.00
366           15.62          1.27          6.80          0.00
367           15.16          1.29          6.78          0.00
368           15.60          1.28          6.81          0.00
369           15.43          1.29          6.80          1.94
370           15.28          1.31          6.78          0.00
371           15.33          1.26          7.04          0.00
372           15.17          1.29          6.79          0.00
373           15.21          1.28          6.80          0.00
374           15.77          1.33          6.80          0.00
375           15.30          1.29          6.79          0.00
376           15.43          1.32          6.82          0.00
377           15.42          1.29          6.78          0.00
378           15.54          1.30          6.83          0.00
379           15.36          1.30          6.76          1.62
380           15.33          1.31          6.82          0.00
381           15.14          1.30          6.79          0.00
382           15.33          1.27          6.80          0.00
383           15.25          1.29          6.78          0.00
384           15.43          1.23          6.81          0.00
385           15.25          1.28          6.80          0.00
386           15.40          1.27          6.82          0.00
387           15.33          1.33          6.80          0.00
388           15.31          1.21          7.06          0.00
389           15.25          1.30          6.81          1.62
390           15.34          1.28          6.83          0.00
391           15.28          1.30          6.80          0.00
392           15.34          1.25          7.05          0.00
393           15.21          1.29          6.81          0.00
394           15.46          1.28          7.05          0.00
395           15.20          1.26          6.79          0.00
396           15.25          1.32          6.78          0.00
397           15.60          1.30          6.81          0.00
398           15.49          1.24          6.78          0.00
399           15.43          1.33          6.84          1.67
400           15.39          1.32          6.79          0.00
401           15.37          1.27          6.84          0.00
402           15.33          1.28          6.77          0.00
403           15.43          1.25          6.79          0.00
404           15.26          1.30          6.78          0.00
405           15.36          1.30          6.83          0.00
406           15.39          1.24          6.79          0.00
407           15.14          1.31          7.07          0.00
408           15.53          1.32          6.81          0.00
409           15.19          1.26          7.06          1.64
410           15.14          1.27          6.79          0.00
411           15.12          1.29          7.04          0.00
412           15.25          1.30          6.80          0.00
413           15.30          1.27          6.80          0.00
414           15.52          1.29          6.80          0.00
415           15.23          1.26          6.78          0.00
416           15.60          1.33          6.81          0.00
417           15.48          1.26          6.79          0.00
418           15.18          1.31          7.07          0.00
419           15.39          1.32          6.83          1.64
420           15.06          1.27          7.07          0.00
421           15.26          1.30          6.82          0.00
422           15.14          1.28          7.06          0.00
423           15.21          1.30          6.81          0.00
424           15.36          1.31          6.79          0.00
425           15.46          1.24          6.82          0.00
426           15.35          1.28          6.82          0.00
427           15.25          1.55          6.81          0.00
428           15.35          1.32          6.80          0.00
429           15.22          1.28          7.05          1.64
430           15.15          1.32          6.78          0.00
431           15.26          1.28          7.05          0.00
432           15.25          1.31          6.83          0.00
433           15.49          1.31          6.79          0.00
434           15.76          1.28          6.81          0.00
435           15.51          1.32          6.79          0.00
436           15.51          1.24          6.83          0.00
437           15.18          1.23          6.78          0.00
438           15.38          1.24          7.06          0.00
439           15.21          1.29          6.82          1.65
440           15.15          1.29          7.07          0.00
441           15.40          1.31          6.82          0.00
442           15.20          1.30          6.79          0.00
443           15.58          1.28          6.81          0.00
444           15.23          1.27          6.77          0.00
445           15.22          1.28          7.09          0.00
446           15.53          1.30          6.80          0.00
447           15.35          1.28          7.09          0.00
448           15.40          1.32          6.80          0.00
449           15.56          1.32          6.80          1.93
450           15.47          1.32          6.81          0.00
451           15.55          1.22          6.79          0.00
452           15.47          1.31          6.82          0.00
453           15.51          1.30          6.77          0.00
454           15.44          1.26          7.06          0.00
455           15.24          1.27          6.83          0.00
456           15.32          1.29          6.79          0.00
457           15.55          1.26          6.83          0.00
458           15.42          1.25          6.81          0.00
459           15.15          1.28          7.09          1.66
460           15.19          1.31          6.79          0.00
461           15.24          1.27          7.09          0.00
462           15.25          1.26          6.83          0.00
463           15.19          1.25          6.78          0.00
464           15.77          1.31          6.82          0.00
465           15.29          1.26          6.80          0.00
466           15.34          1.27          7.09          0.00
467           15.43          1.28          6.79          0.00
468           15.30          1.25          6.77          0.00
469           15.48          1.30          6.84          1.68
470           15.17          1.29          6.78          0.00
471           15.44          1.30          6.82          0.00
472           15.59          1.32          6.81          0.00
473           15.14          1.30          7.11          0.00
474           15.19          1.28          6.81          0.00
475           15.28          1.32          6.77          0.00
476           15.37          1.31          6.82          0.00
477           15.21          1.24          6.79          0.00
478           15.50          1.25          7.12          0.00
479           15.16          1.30          6.80          1.64
480           15.31          1.25          7.09          0.00
481           15.43          1.30          6.80          0.00
482           15.39          1.29          6.78          0.00
483           15.58          1.27          6.81          0.00
484           15.32          1.26          6.80          0.00
485           15.45          1.33          7.10          0.00
486           15.30          1.31          6.82          0.00
487           15.24          1.30          6.78          0.00
488           15.61          1.32          6.86          0.00
489           15.32          1.23          6.80          1.64
490           15.36          1.25          6.83          0.00
491           15.40          1.33          6.81          0.00
492           15.34          1.25          6.79          0.00
493           15.39          1.29          6.82          0.00
494           15.26          1.29          6.81          0.00
495           15.44          1.29          7.13          0.00
496           15.37          1.30          6.81          0.00
497           15.52          1.33          6.80          0.00
498           15.68          1.27          6.82          0.00
499           15.47          1.32          6.79          1.68
500           15.76          1.23          6.84          0.00
501           15.36          1.28          6.80          0.00
502           15.49          1.27          7.13          0.00
503           15.50          1.28          6.84          0.00
504           15.29          1.29          6.78          0.00
505           15.47          1.31          6.83          0.00
506           15.15          1.22          6.79          0.00
507           15.24          1.24          6.76          0.00
508           15.36          1.27          6.83          0.00
509           15.25          1.30          6.80          1.64
510           15.46          1.24          6.82          0.00
511           15.36          1.31          6.81          0.00
512           15.40          1.29          7.09          0.00
513           15.34          1.26          6.82          0.00
514           15.49          1.29          6.78          0.00
515           15.15          1.26          7.15          0.00
516           15.35          1.26          6.81          0.00
517           15.35          1.32          6.78          0.00
518           15.41          1.29          6.85          0.00
519           15.08          1.32          6.81          1.69
520           15.65          1.31          6.84          0.00
521           15.13          1.25          6.81          0.00
522           15.42          1.25          6.78          0.00
523           15.78          1.30          6.80          0.00
524           15.38          1.31          6.78          0.00
525           15.24          1.21          7.13          0.00
526           15.42          1.34          6.81          0.00
527           15.34          1.32          6.80          0.00
528           15.61          1.22          6.84          0.00
529           15.35          1.31          6.82          1.66
530           15.26          1.31          7.11          0.00
531           15.50          1.26          6.81          0.00
532           15.40          1.31          6.82          0.00
533           15.71          1.27          6.84          0.00
534           15.41          1.29          6.79          0.00
535           15.53          1.35          6.78          0.00
536           15.55          1.32          6.84          0.00
537           15.23          1.29          6.82          0.00
538           15.18          1.27          7.13          0.00
539           15.12          1.28          6.83          1.66
540           15.30          1.22          6.79          0.00
541           15.72          1.28          6.82          0.00
542           15.59          1.28          6.81          0.00
543           15.23          1.31          7.11          0.00
544           15.14          1.22          6.81          0.00
545           15.10          1.27          6.80          0.00
546           15.11          1.27          7.15          0.00
547           15.37          1.33          6.80          0.00
548           15.27          1.25          6.79          0.00
549           15.57          1.31          6.84          1.64
550           15.05          1.33          6.79          0.00
551           15.49          1.29          7.11          0.00
552           15.55          1.27          6.84          0.01
553           15.33          1.25          6.80          0.00
554           15.21          1.30          7.16          0.00
555           15.43          1.30          6.80          0.00
556           15.12          1.21          6.78          0.00
557           15.67          1.32          6.84          0.00
558           15.20          1.25          6.79          0.00
559           15.40          1.30          6.79              


---End Timer Report (root)---

