

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      3.282e+04
Stamps Sum:          3.283e+04
Self Time (Agg.):    2.021


Intervals
---------
exploration ........ 1.332e+04
skill model training  7459
rl training ........ 1.191e+04
logging ............ 143.5


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   13317.85   15.13   15.81   14.81     880
skill model training  7459.06    8.48    9.81    8.12     880
rl training   11905.77   13.53   14.81   13.34     880
logging       143.52    0.16    2.05    0.00     879


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
200           14.88          8.37         13.60          0.00
201           15.00          8.34         13.57          0.00
202           15.33          8.42         13.57          0.00
203           14.90          8.47         13.58          0.00
204           15.31          8.55         13.64          0.00
205           14.95          8.45         13.59          0.00
206           15.16          8.36         13.61          0.00
207           14.97          8.53         13.60          0.00
208           14.95          8.43         13.66          0.00
209           15.05          8.40         13.63          1.52
210           15.08          8.50         13.42          0.00
211           15.09          8.33         13.43          0.00
212           15.27          8.37         13.44          0.00
213           15.10          8.45         13.38          0.00
214           15.04          8.64         13.39          0.00
215           15.08          8.56         13.41          0.00
216           15.06          8.47         13.36          0.00
217           15.07          8.41         13.36          0.00
218           15.44          8.45         13.39          0.00
219           15.11          8.45         13.42          1.71
220           14.95          8.50         13.59          0.00
221           14.90          8.53         13.57          0.00
222           15.31          8.56         13.60          0.00
223           15.33          8.30         13.59          0.00
224           14.87          8.54         13.58          0.00
225           14.97          8.37         13.62          0.00
226           14.92          8.38         13.57          0.00
227           14.99          8.68         13.58          0.00
228           15.32          8.53         13.41          0.00
229           15.44          8.38         13.39          1.70
230           14.88          8.62         13.60          0.00
231           14.94          8.50         13.56          0.00
232           15.15          8.71         13.57          0.00
233           14.89          8.58         13.59          0.00
234           15.22          8.33         13.38          0.00
235           15.38          8.63         13.43          0.00
236           15.52          8.42         13.42          0.00
237           15.08          8.65         13.41          0.00
238           15.35          8.66         13.40          0.00
239           15.03          8.61         13.40          1.71
240           14.92          8.57         13.43          0.00
241           15.13          8.51         13.44          0.00
242           15.34          8.36         13.38          0.00
243           15.42          8.39         13.42          0.00
244           15.47          8.36         13.40          0.00
245           15.28          8.74         13.42          0.00
246           15.29          8.39         13.59          0.00
247           15.14          8.32         13.62          0.00
248           14.85          8.37         13.62          0.00
249           15.23          8.32         13.61          1.52
250           14.82          8.37         13.62          0.00
251           15.19          8.58         13.60          0.00
252           14.91          8.55         13.64          0.00
253           14.89          8.42         13.61          0.00
254           14.87          8.42         13.63          0.00
255           14.96          8.55         13.57          0.00
256           14.91          8.21         13.38          0.00
257           15.06          8.71         13.41          0.00
258           15.12          8.66         13.42          0.00
259           15.47          8.43         13.40          1.53
260           15.03          8.37         13.39          0.00
261           15.28          8.45         13.40          0.00
262           15.51          8.66         13.41          0.00
263           14.97          8.73         13.43          0.00
264           14.98          8.35         13.61          0.00
265           15.30          8.59         13.61          0.00
266           15.26          8.51         13.60          0.00
267           15.18          8.46         13.61          0.00
268           15.27          8.54         13.41          0.00
269           15.27          8.37         13.45          1.76
270           15.14          8.46         13.39          0.00
271           15.29          8.53         13.39          0.00
272           15.21          8.59         13.40          0.00
273           15.12          8.63         13.44          0.00
274           15.19          8.24         13.64          0.00
275           14.90          8.31         13.60          0.00
276           14.94          8.36         13.62          0.00
277           15.01          8.34         13.62          0.00
278           14.86          8.41         13.41          0.00
279           15.08          8.31         13.38          1.76
280           14.88          8.55         13.42          0.00
281           15.13          8.62         13.39          0.00
282           15.47          8.48         13.39          0.00
283           14.91          8.39         13.65          0.00
284           15.21          8.51         13.61          0.00
285           15.21          8.28         13.60          0.00
286           14.94          8.40         13.57          0.00
287           15.17          8.44         13.41          0.00
288           15.18          8.43         13.40          0.00
289           15.49          8.40         13.42          1.53
290           15.00          8.59         13.43          0.00
291           15.18          8.56         13.41          0.00
292           15.32          8.34         13.59          0.00
293           15.06          8.50         13.60          0.00
294           14.87          8.57         13.63          0.00
295           14.90          8.50         13.39          0.00
296           15.14          8.81         13.41          0.00
297           15.14          8.59         13.39          0.00
298           15.26          8.28         13.65          0.00
299           15.17          8.41         13.62          1.55
300           14.91          8.27         13.61          0.00
301           14.96          8.45         13.61          0.00
302           15.35          8.77         13.36          0.00
303           15.33          8.51         13.39          0.00
304           15.30          8.57         13.40          0.00
305           15.35          8.45         13.64          0.00
306           15.20          8.52         13.65          0.00
307           14.95          8.47         13.63          0.00
308           15.11          8.46         13.39          0.00
309           15.07          8.60         13.42          1.57
310           15.45          8.52         13.39          0.00
311           15.36          8.60         13.46          0.00
312           15.20          8.23         13.68          0.00
313           14.91          8.55         13.61          0.00
314           14.96          8.44         13.62          0.00
315           14.91          8.45         13.42          0.00
316           15.12          8.41         13.39          0.00
317           14.95          8.45         13.67          0.00
318           15.14          8.63         13.65          0.00
319           14.88          8.34         13.61          1.55
320           15.02          8.52         13.62          0.00
321           14.94          8.55         13.37          0.00
322           15.50          8.53         13.40          0.00
323           15.15          8.60         13.70          0.00
324           15.24          8.35         13.63          0.00
325           14.99          8.41         13.63          0.00
326           14.99          8.56         13.41          0.00
327           15.39          8.29         13.41          0.00
328           15.20          8.40         13.64          0.00
329           15.29          8.43         13.66          1.58
330           15.29          8.38         13.61          0.00
331           15.22          8.71         13.40          0.00
332           15.53          8.47         13.41          0.00
333           15.13          8.38         13.42          0.00
334           14.95          8.58         13.61          0.00
335           14.94          8.46         13.63          0.00
336           15.03          8.38         13.46          0.00
337           15.51          8.72         13.43          0.00
338           15.33          8.45         13.63          0.00
339           14.90          8.31         13.69          1.55
340           14.89          8.53         13.62          0.00
341           14.98          8.47         13.41          0.00
342           15.18          8.52         13.42          0.00
343           14.92          8.80         13.45          0.00
344           15.00          8.34         13.65          0.00
345           15.30          8.49         13.63          0.00
346           15.02          8.37         13.40          0.00
347           15.24          8.58         13.41          0.00
348           14.98          8.51         13.63          0.00
349           15.17          8.59         13.67          1.57
350           14.87          8.32         13.60          0.00
351           14.99          8.33         13.37          0.00
352           15.37          8.36         13.43          0.00
353           14.99          8.42         13.66          0.00
354           15.32          8.44         13.65          0.00
355           15.11          8.44         13.43          0.00
356           15.23          8.36         13.42          0.00
357           14.89          8.39         13.63          0.00
358           15.31          8.44         13.61          0.00
359           14.92          8.50         13.44          1.52
360           15.13          8.41         13.42          0.00
361           14.97          9.39         13.45          0.00
362           15.01          8.31         13.65          0.00
363           15.23          8.39         13.39          0.00
364           15.17          8.58         13.42          0.00
365           15.35          8.28         13.70          0.00
366           15.30          8.24         13.69          0.00
367           15.21          8.62         13.42          0.00
368           15.12          8.71         13.46          0.00
369           14.91          8.16         13.69          1.52
370           14.85          8.41         13.67          0.00
371           14.93          8.39         13.64          0.00
372           15.14          8.54         13.41          0.00
373           15.19          8.40         13.44          0.00
374           14.95          8.74         13.66          0.00
375           15.00          8.41         13.40          0.00
376           15.16          8.78         13.45          0.00
377           14.90          8.22         13.67          0.00
378           15.34          8.49         13.68          0.00
379           15.35          8.67         13.41          1.79
380           14.85          8.37         13.42          0.00
381           15.28          8.47         13.70          0.00
382           15.24          8.53         13.69          0.00
383           15.37          8.41         13.40          0.00
384           15.17          8.26         13.47          0.00
385           14.96          8.33         13.67          0.00
386           15.03          8.37         13.40          0.00
387           15.56          8.64         13.45          0.00
388           15.17          8.29         13.65          0.00
389           14.95          8.43         13.66          1.53
390           14.89          8.43         13.36          0.00
391           15.16          8.44         13.40          0.00
392           15.33          8.28         13.71          0.00
393           15.04          8.28         13.63          0.00
394           15.34          8.39         13.43          0.00
395           15.24          8.51         13.45          0.00
396           14.88          8.55         13.67          0.00
397           15.32          8.38         13.40          0.00
398           15.58          8.55         13.46          0.00
399           14.92          8.44         13.67          1.55
400           14.88          8.39         13.68          0.00
401           15.19          8.56         13.42          0.00
402           15.56          8.45         13.46          0.00
