

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      1.024e+04
Stamps Sum:          1.024e+04
Self Time (Agg.):    0.3377


Intervals
---------
exploration ........ 5133
skill model training  943.6
rl training ........ 4110
logging ............ 49.17


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   5133.47   17.11   17.74   16.79     300
skill model training  943.62    3.15    3.94    3.08     300
rl training   4109.72   13.70   14.77   13.51     300
logging        49.17    0.16    1.87    0.00     299


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
250           17.02          3.13         13.73          0.00
251           16.83          3.13         13.56          0.00
252           17.12          3.15         13.53          0.00
253           17.08          3.14         13.58          0.00
254           17.00          3.15         13.57          0.00
255           17.10          3.16         13.57          0.00
256           17.24          3.39         13.60          0.00
257           17.28          3.09         13.85          0.00
258           16.98          3.14         13.85          0.00
259           16.98          3.13         13.80          1.65
260           16.87          3.08         13.86          0.00
261           17.07          3.11         13.83          0.00
262           16.98          3.11         13.83          0.00
263           17.05          3.12         13.79          0.00
264           17.15          3.13         13.78          0.00
265           17.33          3.14         13.83          0.00
266           17.10          3.15         13.56          0.00
267           17.07          3.15         13.56          0.00
268           17.05          3.16         13.62          0.00
269           17.48          3.16         13.58          1.63
270           17.13          3.16         13.59          0.00
271           17.17          3.15         13.55          0.00
272           17.04          3.38         13.59          0.00
273           16.93          3.10         13.86          0.00
274           17.24          3.14         13.83          0.00
275           16.89          3.14         13.82          0.00
276           17.26          3.15         13.80          0.00
277           17.11          3.15         13.60          0.00
278           17.10          3.17         13.56          0.00
279           17.05          3.17         13.63          1.65
280           17.25          3.18         13.60          0.00
281           17.34          3.17         13.59          0.00
282           16.84          3.43         13.56          0.00
283           16.88          3.09         13.84          0.00
284           16.87          3.16         13.85          0.00
285           16.98          3.15         13.80          0.00
286           16.88          3.16         13.83          0.00
287           17.27          3.17         13.60          0.00
288           17.74          3.20         13.61          0.00
289           17.34          3.18         13.62          1.64
290           17.11          3.17         13.61          0.00
291           16.87          3.44         13.60          0.00
292           16.86          3.10         13.81          0.00
293           17.12          3.17         13.88          0.00
294           17.09          3.15         13.80          0.00
295           17.05          3.16         13.59          0.00
296           17.56          3.18         13.61          0.00
297           17.04          3.19         13.61          0.00
298           17.13          3.09         13.89          0.00
299           16.91          3.18         13.89              


---End Timer Report (root)---

