

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      5313
Stamps Sum:          5313
Self Time (Agg.):    0.6557


Intervals
---------
exploration ........ 4532
skill model training  380.7
rl training ........ 385.8
logging ............ 15.08


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
319            9.98          0.83          0.83          0.00
320            9.96          0.82          1.03          0.00
321            9.96          0.82          0.83          0.00
322            9.99          0.83          0.83          0.00
323            9.94          0.82          1.17          0.00
324            9.96          0.86          0.84          0.98
325           10.03          0.84          0.83          0.00
326            9.97          0.85          0.84          0.00
327           10.01          0.83          0.83          0.00
328            9.95          0.83          0.85          0.00
329           10.14          0.83          0.83          0.00
330           10.20          0.84          0.83          0.00
331           10.03          0.83          0.83          0.00
332            9.92          0.83          0.86          0.00
333           10.11          0.83          0.84          0.00
334            9.98          0.82          0.83          0.00
335            9.93          0.82          0.83          0.00
336            9.92          0.82          0.83          0.00
337            9.87          0.84          1.06          0.00
338            9.89          0.82          0.83          0.00
339            9.96          0.83          0.83          0.00
340            9.99          0.82          0.83          0.00
341            9.91          0.83          0.84          0.00
342           10.06          0.83          0.83          0.00
343            9.98          0.83          0.82          0.00
344            9.89          0.82          0.82          0.00
345            9.90          0.82          0.83          0.00
346            9.98          0.85          1.03          0.00
347            9.91          0.83          0.83          0.00
348            9.93          0.88          1.05          0.00
349            9.97          0.83          0.83          0.75
350           10.12          0.83          0.83          0.00
351            9.96          0.84          0.82          0.00
352            9.96          0.83          0.82          0.00
353            9.92          0.83          0.82          0.00
354            9.86          0.81          0.83          0.00
355           10.09          0.82          0.86          0.00
356            9.92          0.83          0.84          0.00
357            9.94          0.82          0.83          0.00
358            9.97          0.82          0.83          0.00
359            9.92          0.81          1.06          0.00
360            9.78          0.82          0.83          0.00
361            9.97          0.83          0.83          0.00
362            9.86          0.83          0.83          0.00
363            9.87          0.82          0.82          0.00
364           10.02          0.82          0.85          0.00
365            9.91          0.83          0.82          0.00
366            9.92          0.83          0.83          0.00
367            9.85          0.82          0.83          0.00
368            9.88          0.83          0.83          0.00
369           10.06          0.82          0.83          0.00
370           10.05          0.82          0.84          0.00
371           10.02          0.87          0.94          0.00
372           10.03          0.83          0.82          0.00
373           10.00          0.84          1.11          0.00
374            9.93          0.84          0.83          0.77
375           10.12          0.91          0.85          0.00
376           10.04          0.85          0.84          0.00
377            9.92          1.07          0.83          0.00
378           10.00          0.85          0.83          0.00
379            9.99          0.84          0.85          0.00
380           10.12          0.84          0.87          0.00
381            9.99          0.84          0.84          0.00
382           10.15          0.84          0.83          0.00
383            9.88          0.85          0.83          0.00
384            9.89          0.83          0.83          0.00
385            9.93          0.83          0.84          0.00
386            9.92          0.83          0.83          0.00
387           10.20          0.83          0.83          0.00
388            9.97          0.84          0.83          0.00
389            9.93          0.83          0.86          0.00
390            9.92          0.83          0.83          0.00
391            9.90          0.86          0.83          0.00
392           10.20          0.84          0.83          0.00
393            9.99          0.88          0.84          0.00
394            9.96          0.91          0.83          0.00
395           10.51          0.90          0.87          0.00
396           10.97          0.90          0.88          0.00
397           11.85          0.95          0.88          0.00
398           10.04          0.89          0.85          0.00
399           10.07          0.87          0.85          1.16
400           10.08          0.87          0.86          0.00
401           10.30          0.87          0.86          0.00
402           10.28          0.86          0.87          0.00
403           10.08          0.85          0.84          0.00
404           10.01          0.85          0.84          0.00
405            9.98          0.84          0.89          0.00
406           10.41          0.84          0.87          0.00
407           10.01          0.84          0.83          0.00
408            9.99          0.84          0.84          0.00
409           10.02          0.84          0.95          0.00
410            9.99          0.84          0.87          0.00
411           10.08          0.82          0.84          0.00
412           10.72          1.64          1.12          0.01
413           10.57          1.01          0.89          0.00
414           10.04          0.87          0.85          0.00
415           10.01          0.94          0.89          0.00
416           11.31          0.87          0.84          0.00
417           10.00          0.86          0.83          0.00
418           10.08          0.86          0.83          0.00
419           10.04          0.85          0.83          0.00
420            9.87          0.84          0.84          0.00
421           10.19          0.85          0.85          0.00
422            9.96          0.83          0.84          0.00
423            9.91          0.83          0.83          0.00
424            9.90          0.84          0.83          0.96
425           10.25          0.87          0.83          0.00
426            9.99          0.86          0.83          0.00
427            9.99          0.85          0.85          0.00
428            9.99          0.86          0.86          0.00
429           10.01          0.92          0.93          0.00
430           10.18          0.83          0.83          0.00
431            9.91          0.86          0.83          0.00
432            9.99          0.84          0.83          0.00
433            9.90          0.83          0.83          0.00
434            9.86          0.83          0.82          0.00
435            9.79          0.82          1.08          0.00
436            9.78          0.82          0.83          0.00
437           10.04          0.84          0.84          0.00
438            9.99          0.83          0.83          0.00
439            9.92          0.83          0.83          0.00
440            9.82          0.82          0.85          0.00
441           10.15          0.83          0.83          0.00
442            9.86          0.82          0.83          0.00
443            9.89          0.89          0.94          0.00
444           10.09          0.85          0.86          0.00
445           10.03          0.83          0.81          0.00
446           10.19          0.83          0.83          0.00
447            9.91          0.87          0.83          0.00
448            9.94          0.84          0.84          0.00
449            9.94          0.84          0.87              


---End Timer Report (root)---

