

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      2.182e+04
Stamps Sum:          2.182e+04
Self Time (Agg.):    1.326


Intervals
---------
exploration ........ 1.06e+04
skill model training  2080
rl training ........ 9020
logging ............ 112


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   10604.72   16.07   16.67   15.68     660
skill model training  2080.49    3.15    3.88    3.07     660
rl training   9020.20   13.67   14.70   13.46     660
logging       112.01    0.17    2.07    0.00     659


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
311           16.44          3.17         13.55          0.00
312           16.19          3.35         13.60          0.00
313           16.11          3.13         13.80          0.00
314           16.08          3.15         13.78          0.00
315           15.84          3.15         13.55          0.00
316           16.28          3.18         13.52          0.00
317           15.97          3.47         13.55          0.00
318           15.84          3.10         13.81          0.00
319           15.86          3.17         13.83          1.64
320           16.04          3.11         13.81          0.00
321           15.87          3.14         13.52          0.00
322           16.35          3.16         13.54          0.00
323           16.50          3.16         13.55          0.00
324           15.81          3.08         13.80          0.00
325           16.13          3.15         13.84          0.00
326           16.13          3.15         13.53          0.00
327           16.07          3.17         13.57          0.00
328           16.16          3.17         13.58          0.00
329           16.25          3.09         13.84          1.65
330           16.15          3.11         13.81          0.00
331           16.17          3.12         13.80          0.00
332           16.17          3.15         13.56          0.00
333           16.29          3.17         13.57          0.00
334           15.86          3.09         13.85          0.00
335           15.87          3.12         13.86          0.00
336           16.17          3.14         13.80          0.00
337           16.20          3.17         13.53          0.00
338           16.08          3.18         13.55          0.00
339           16.15          3.08         13.87          1.71
340           15.91          3.10         13.81          0.00
341           15.75          3.12         13.81          0.00
342           16.10          3.14         13.54          0.00
343           16.31          3.16         13.58          0.00
344           16.18          3.08         13.87          0.00
345           16.22          3.14         13.81          0.00
346           16.14          3.14         13.55          0.00
347           16.16          3.17         13.55          0.00
348           16.04          3.41         13.58          0.00
349           16.27          3.11         13.81          1.68
350           15.85          3.13         13.79          0.00
351           15.88          3.12         13.53          0.00
352           16.25          3.15         13.62          0.00
353           16.12          3.41         13.56          0.00
354           16.13          3.09         13.81          0.00
355           16.12          3.14         13.58          0.00
356           16.46          3.16         13.54          0.00
357           16.16          3.44         13.56          0.00
358           15.93          3.10         13.84          0.00
359           15.94          3.17         13.54          1.97
360           16.26          3.13         13.50          0.00
361           16.23          3.16         13.52          0.00
362           16.06          3.07         13.92          0.00
363           15.86          3.12         13.82          0.00
364           16.27          3.14         13.55          0.00
365           16.36          3.19         13.56          0.00
366           15.84          3.09         13.88          0.00
367           16.30          3.15         13.84          0.00
368           16.09          3.15         13.57          0.00
369           16.43          3.18         13.59          1.67
370           16.17          3.47         13.55          0.00
371           15.80          3.09         13.82          0.00
372           16.19          3.15         13.53          0.00
373           16.49          3.18         13.56          0.00
374           15.82          3.08         13.89          0.00
375           16.05          3.15         13.82          0.00
376           16.13          3.16         13.55          0.00
377           16.09          3.18         13.56          0.00
378           15.90          3.09         13.84          0.00
379           15.81          3.16         13.80          1.68
380           16.09          3.13         13.51          0.00
381           16.14          3.16         13.55          0.00
382           15.73          3.08         13.89          0.00
383           15.88          3.14         13.81          0.00
384           16.30          3.16         13.57          0.00
385           16.40          3.17         13.56          0.00
386           15.89          3.08         13.82          0.00
387           15.87          3.16         13.55          0.00
388           16.14          3.17         13.58          0.00
389           15.83          3.09         13.88          1.65
390           15.84          3.11         13.86          0.00
391           15.84          3.13         13.55          0.00
392           16.25          3.16         13.55          0.00
393           15.85          3.08         13.90          0.00
394           15.96          3.14         13.83          0.00
395           15.99          3.16         13.54          0.00
396           15.81          3.48         13.55          0.00
397           16.04          3.09         13.85          0.00
398           15.87          3.16         13.55          0.00
399           16.45          3.18         13.56          1.64
400           15.70          3.48         13.59          0.00
401           15.95          3.10         13.83          0.00
402           15.92          3.16         13.59          0.00
403           16.54          3.19         13.53          0.00
404           16.15          3.09         13.87          0.00
405           16.23          3.17         13.55          0.00
406           16.49          3.19         13.54          0.00
407           15.81          3.10         13.86          0.00
408           16.08          3.18         13.53          0.00
409           16.08          3.18         13.61          1.73
410           16.45          3.20         13.68          0.00
411           16.26          3.09         13.88          0.00
412           16.00          3.17         13.54          0.00
413           16.36          3.19         13.57          0.00
414           15.86          3.09         13.90          0.00
415           15.90          3.17         13.56          0.00
416           16.38          3.19         13.56          0.00
417           16.24          3.09         13.89          0.00
418           16.23          3.18         13.55          0.00
419           16.43          3.20         13.54          1.62
420           16.39          3.18         13.55          0.00
421           15.83          3.09         13.84          0.00
422           15.92          3.18         13.54          0.00
423           16.39          3.20         13.57          0.00
424           16.09          3.09         13.84          0.00
425           15.92          3.18         13.54          0.00
426           16.53          3.20         13.57          0.00
427           16.02          3.09         13.86          0.00
428           15.99          3.19         13.55          0.00
429           16.50          3.20         13.55          1.64
430           16.01          3.07         13.92          0.00
431           16.03          3.18         13.88          0.00
432           15.77          3.19         13.55          0.00
433           16.14          3.10         13.91          0.00
434           16.05          3.19         13.56          0.00
435           16.29          3.21         13.62          0.01
436           16.08          3.10         13.90          0.00
437           16.04          3.18         13.52          0.00
438           16.12          3.20         13.55          0.00
439           15.84          3.11         13.93          1.65
440           16.09          3.14         13.82          0.00
441           15.89          3.17         13.56          0.00
442           16.17          3.08         13.97          0.00
443           16.13          3.17         13.89          0.00
444           16.07          3.18         13.56          0.00
445           15.83          3.08         13.92          0.00
446           16.06          3.17         13.56          0.00
447           16.06          3.18         13.58          0.00
448           16.16          3.10         13.91          0.00
449           15.81          3.18         13.57          2.02
450           16.22          3.19         13.58          0.00
451           15.83          3.09         13.91          0.00
452           16.15          3.18         13.55          0.00
453           16.06          3.19         13.56          0.00
454           15.83          3.10         13.88          0.00
455           16.02          3.18         13.57          0.00
456           16.41          3.18         13.60          0.01
457           16.10          3.10         13.86          0.00
458           16.11          3.19         13.56          0.00
459           15.83          3.48         13.72          1.68
460           16.19          3.10         13.88          0.00
461           15.83          3.16         13.57          0.00
462           16.13          3.17         13.58          0.01
463           15.99          3.09         13.85          0.00
464           15.88          3.19         13.58          0.01
465           15.98          3.09         13.96          0.00
466           15.84          3.18         13.54          0.00
467           16.39          3.19         13.58          0.01
468           16.13          3.10         13.93          0.00
469           16.05          3.17         13.58          1.63
470           16.13          3.19         13.60          0.00
471           15.87          3.09         13.91          0.00
472           16.02          3.19         13.55          0.00
473           16.30          3.20         13.60          0.00
474           15.83          3.10         13.87          0.00
475           15.92          3.20         13.60          0.01
476           15.85          3.09         13.96          0.00
477           16.08          3.19         13.54          0.00
478           16.35          3.19         13.61          0.00
479           16.30          3.10         13.90          1.69
480           16.16          3.15         13.55          0.00
481           16.38          3.18         13.56          0.00
482           15.81          3.10         13.88          0.00
483           16.30          3.18         13.53          0.00
484           15.90          3.09         13.96          0.00
485           15.83          3.17         13.55          0.00
486           16.15          3.19         13.58          0.01
487           15.84          3.09         13.91          0.01
488           15.94          3.19         13.55          0.00
489           15.78          3.49         13.59          1.65
490           15.75          3.09         13.87          0.00
491           15.89          3.17         13.59          0.00
492           16.07          3.08         13.94          0.01
493           16.21          3.17         13.56          0.00
494           16.15          3.19         13.56          0.01
495           15.93          3.09         13.90          0.00
496           16.16          3.18         13.56          0.00
497           15.98          3.09         13.97          0.01
498           15.99          3.17         13.53          0.00
499           16.16          3.19         13.62          1.69
500           15.79          3.08         13.98          0.00
501           15.87          3.17         13.55          0.00
502           16.63          3.18         13.61          0.01
503           15.79          3.09         13.89          0.01
504           16.09          3.19         13.60          0.01
505           15.84          3.09         13.92          0.00
506           16.05          3.18         13.54          0.01
507           15.78          3.59         13.57          0.01
508           16.15          3.11         13.49          0.00
509           16.36          3.20         13.56          1.69
510           16.08          3.08         13.96          0.01
511           15.95          3.19         13.57          0.01
512           16.61          3.20         13.58          0.01
513           15.80          3.10         13.88          0.01
514           15.86          3.21         13.57          0.01
515           16.17          3.10         13.94          0.00
516           16.22          3.19         13.52          0.01
517           16.09          3.61         13.61          0.01
518           16.01          3.11         13.49          0.00
519           16.32          3.22         13.57          1.65
520           15.74          3.09         13.97          0.01
521           16.20          3.20         13.54          0.01
522           16.14          3.19         13.57          0.01
523           16.24          3.09         13.87          0.01
524           15.99          3.22         13.58          0.01
525           15.81          3.09         13.93          0.00
526           16.28          3.21         13.57          0.01
527           15.88          3.09         14.07          0.00
528           15.95          3.20         13.56          0.01
529           16.21          3.21         13.57          1.68
530           15.89          3.08         13.94          0.01
531           16.12          3.20         13.55          0.01
532           15.84          3.08         14.09          0.01
533           16.03          3.20         13.53          0.01
534           16.34          3.22         13.60          0.01
535           16.13          3.10         13.48          0.00
536           16.12          3.22         13.59          0.01
537           16.12          3.11         13.93          0.00
538           15.99          3.21         13.54          0.01
539           15.80          3.11         14.03          1.67
540           15.92          3.15         13.53          0.00
541           16.15          3.20         13.58          0.01
542           16.10          3.10         13.96          0.01
543           16.35          3.20         13.56          0.01
544           15.90          3.10         13.97          0.01
545           15.93          3.18         13.55          0.01
546           16.11          3.10         14.03          0.01
547           15.92          3.17         13.54          0.01
548           16.19          3.20         13.57          0.01
549           16.03          3.10         13.53          2.07
550           15.88          3.17         13.56          0.00
551           15.87          3.08         13.99          0.01
552           16.19          3.16         13.54          0.00
553           15.80          3.54         13.61          0.01
554           15.82          3.11         13.53          0.01
555           16.20          3.18         13.57          0.01
556           15.92          3.10         13.89          0.01
557           15.83          3.19         13.56          0.01
558           16.21          3.10         13.98          0.01
559           15.88          3.19         13.51          1.66
560           15.75          3.51         13.59          0.01
561           16.10          3.14         13.52          0.01
562           16.22          3.19         13.60          0.01
563           16.10          3.10         13.46          0.00
564           16.17          3.19         13.59          0.01
565           15.90          3.10         13.91          0.01
566           16.21          3.20         13.58          0.01
567           15.87          3.10         13.96          0.01
568           16.33          3.19         13.58          0.01
569           15.95          3.10         13.97          1.66
570           15.98          3.14         13.55          0.00
571           16.58          3.19         13.56          0.00
572           15.80          3.10         13.52          0.01
573           16.62          3.18         13.64          0.01
574           16.12          3.10         13.94          0.01
575           16.17          3.20         13.56          0.01
576           16.21          3.10         13.93          0.01
577           16.18          3.18         13.56          0.01
578           15.82          3.09         14.01          0.01
579           16.04          3.19         13.54          1.67
580           16.41          3.20         13.58          0.01
581           15.83          3.10         13.49          0.00
582           16.47          3.19         13.57          0.01
583           15.95          3.10         13.49          0.01
584           16.66          3.20         13.54          0.01
585           16.05          3.11         13.91          0.01
586           16.08          3.21         13.57          0.01
587           15.84          3.10         13.96          0.01
588           16.36          3.20         13.57          0.01
589           16.31          3.11         13.96          1.73
590           16.18          3.16         13.53          0.01
591           16.01          3.57         13.59          0.01
592           15.91          3.12         13.50          0.01
593           16.43          3.20         13.64          0.01
594           15.87          3.11         13.51          0.00
595           16.32          3.19         13.57          0.01
596           15.84          3.11         13.50          0.01
597           16.29          3.20         13.58          0.01
598           15.94          3.11         13.93          0.01
599           16.02          3.22         13.58          1.69
600           15.97          3.08         14.01          0.01
601           16.30          3.21         13.57          0.01
602           16.17          3.09         14.02          0.01
603           16.15          3.19         13.53          0.01
604           16.28          3.09         14.03          0.01
605           16.10          3.19         13.58          0.01
606           16.26          3.10         14.12          0.01
607           15.84          3.20         13.54          0.01
608           16.05          3.57         13.61          0.01
609           16.18          3.17         13.54          1.71
610           16.61          3.21         13.58          0.01
611           16.06          3.11         13.52          0.01
612           16.22          3.22         13.55          0.01
613           15.81          3.12         13.97          0.01
614           15.85          3.22         13.55          0.01
615           16.10          3.11         13.94          0.01
616           15.76          3.24         13.60          0.01
617           16.24          3.12         13.96          0.01
618           15.80          3.22         13.59          0.01
619           15.80          3.12         13.96          1.69
620           15.82          3.18         13.55          0.01
621           16.27          3.09         13.98          0.01
622           16.10          3.19         13.55          0.01
623           15.88          3.10         14.02          0.01
624           15.89          3.20         13.56          0.01
625           16.17          3.09         14.02          0.01
626           16.23          3.21         13.56          0.01
627           16.27          3.10         14.01          0.01
628           16.28          3.21         13.58          0.01
629           15.83          3.11         14.04          1.71
630           15.85          3.16         13.53          0.01
631           16.40          3.19         13.55          0.01
632           16.20          3.10         13.51          0.01
633           16.65          3.23         13.58          0.01
634           16.07          3.11         13.54          0.01
635           16.64          3.20         13.58          0.01
636           16.27          3.11         13.53          0.01
637           16.42          3.20         13.56          0.01
638           15.84          3.11         13.52          0.01
639           16.43          3.19         13.59          1.67
640           15.74          3.09         13.46          0.01
641           16.48          3.20         13.61          0.01
642           16.09          3.10         13.54          0.01
643           16.27          3.21         13.56          0.01
644           16.11          3.11         13.51          0.01
645           16.62          3.21         13.57          0.01
646           15.86          3.10         13.49          0.01
647           16.40          3.21         13.59          0.01
648           16.06          3.11         13.51          0.01
649           16.53          3.22         13.58          1.68
