

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      3.377e+04
Stamps Sum:          3.377e+04
Self Time (Agg.):    2.758


Intervals
---------
exploration ........ 1.686e+04
skill model training  3163
rl training ........ 1.357e+04
logging ............ 176.6


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   16856.96   16.86   17.69   16.43   1,000
skill model training  3163.40    3.16    3.89    3.07   1,000
rl training   13574.83   13.57   14.69   13.35   1,000
logging       176.61    0.18    2.33    0.00     999


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
305           16.68          3.07         13.72          0.00
306           16.81          3.15         13.75          0.00
307           16.69          3.14         13.68          0.00
308           16.65          3.15         13.45          0.00
309           17.30          3.17         13.46          1.67
310           17.15          3.16         13.43          0.00
311           16.91          3.42         13.46          0.00
312           16.99          3.10         13.74          0.00
313           16.74          3.14         13.72          0.00
314           16.67          3.15         13.45          0.00
315           17.20          3.18         13.49          0.00
316           16.97          3.16         13.44          0.00
317           16.73          3.08         13.73          0.00
318           16.56          3.16         13.71          0.00
319           16.72          3.16         13.41          1.90
320           16.86          3.14         13.44          0.00
321           17.29          3.16         13.45          0.00
322           16.71          3.43         13.43          0.00
323           17.01          3.09         13.74          0.00
324           17.01          3.15         13.68          0.00
325           16.67          3.15         13.43          0.00
326           16.78          3.17         13.46          0.00
327           17.01          3.38         13.49          0.00
328           16.85          3.13         13.70          0.00
329           16.65          3.15         13.72          1.68
330           17.00          3.12         13.68          0.00
331           16.64          3.15         13.43          0.00
332           16.81          3.16         13.47          0.00
333           16.97          3.07         13.77          0.00
334           16.73          3.14         13.73          0.00
335           16.69          3.14         13.45          0.00
336           17.05          3.17         13.47          0.00
337           17.02          3.37         13.50          0.00
338           16.81          3.12         13.73          0.00
339           16.69          3.15         13.48          1.97
340           16.84          3.13         13.46          0.00
341           17.29          3.14         13.45          0.00
342           16.61          3.40         13.47          0.00
343           16.77          3.09         13.69          0.00
344           17.02          3.14         13.44          0.00
345           16.87          3.15         13.45          0.00
346           17.04          3.16         13.46          0.00
347           16.63          3.08         13.68          0.00
348           16.56          3.14         13.72          0.00
349           16.55          3.15         13.48          1.68
350           17.24          3.16         13.45          0.00
351           16.61          3.45         13.49          0.00
352           16.58          3.09         13.73          0.00
353           16.86          3.15         13.48          0.00
354           17.33          3.17         13.46          0.00
355           17.09          3.45         13.49          0.00
356           16.91          3.10         13.68          0.00
357           16.65          3.16         13.42          0.00
358           17.05          3.18         13.49          0.00
359           16.59          3.42         13.48          1.68
360           16.58          3.08         13.78          0.00
361           16.71          3.13         13.75          0.00
362           16.94          3.15         13.44          0.00
363           17.33          3.17         13.48          0.00
364           16.51          3.08         13.78          0.00
365           16.54          3.16         13.74          0.00
366           16.87          3.15         13.44          0.00
367           16.75          3.49         13.46          0.00
368           16.83          3.10         13.72          0.00
369           16.75          3.17         13.47          1.96
370           16.50          3.15         13.43          0.00
371           16.85          3.16         13.48          0.00
372           16.65          3.08         13.76          0.00
373           16.58          3.14         13.72          0.00
374           16.54          3.15         13.41          0.00
375           16.43          3.44         13.46          0.00
376           16.97          3.10         13.75          0.00
377           16.76          3.15         13.46          0.00
378           17.06          3.18         13.46          0.00
379           16.96          3.09         13.78          1.66
380           16.44          3.12         13.74          0.00
381           16.73          3.12         13.42          0.00
382           17.06          3.16         13.46          0.00
383           16.58          3.07         13.79          0.00
384           16.80          3.13         13.70          0.00
385           16.67          3.14         13.46          0.00
386           16.88          3.47         13.43          0.00
387           16.66          3.08         13.74          0.00
388           16.64          3.15         13.44          0.00
389           17.02          3.18         13.42          1.67
390           16.96          3.16         13.45          0.00
391           16.77          3.07         13.72          0.00
392           16.96          3.16         13.48          0.00
393           16.98          3.17         13.47          0.00
394           16.77          3.09         13.77          0.00
395           16.61          3.15         13.41          0.00
396           17.25          3.18         13.47          0.00
397           16.70          3.08         13.78          0.00
398           16.82          3.16         13.75          0.01
399           16.73          3.16         13.45          1.68
400           16.85          3.17         13.46          0.00
401           16.84          3.08         13.76          0.00
402           16.60          3.16         13.41          0.00
403           16.88          3.18         13.48          0.00
404           16.78          3.08         13.78          0.00
405           16.67          3.17         13.75          0.00
406           16.67          3.18         13.44          0.00
407           16.56          3.09         13.79          0.01
408           16.91          3.17         13.76          0.01
409           17.01          3.17         13.43          1.69
410           17.30          3.18         13.45          0.00
411           17.11          3.09         13.75          0.00
412           17.02          3.16         13.46          0.01
413           16.86          3.18         13.48          0.00
414           16.65          3.09         13.79          0.00
415           16.58          3.17         13.44          0.00
416           17.17          3.19         13.48          0.00
417           16.59          3.09         13.82          0.00
418           16.91          3.19         13.44          0.00
419           16.91          3.19         13.45          1.67
420           17.15          3.19         13.46          0.00
421           16.69          3.08         13.73          0.00
422           16.81          3.19         13.51          0.00
423           17.41          3.19         13.48          0.00
424           16.78          3.10         13.74          0.00
425           16.85          3.19         13.50          0.00
426           17.20          3.20         13.49          0.00
427           16.88          3.09         13.75          0.00
428           16.98          3.20         13.47          0.00
429           17.07          3.20         13.49          1.68
430           16.99          3.07         13.79          0.00
431           16.82          3.18         13.44          0.00
432           17.25          3.20         13.51          0.01
433           17.16          3.09         13.80          0.00
434           16.98          3.19         13.44          0.00
435           16.90          3.20         13.48          0.00
436           17.08          3.10         13.77          0.00
437           16.76          3.18         13.45          0.01
438           17.19          3.20         13.49          0.01
439           16.65          3.10         13.80          1.69
440           16.77          3.15         13.40          0.00
441           17.31          3.18         13.50          0.00
442           16.91          3.08         13.79          0.00
443           16.59          3.16         13.42          0.00
444           17.11          3.18         13.47          0.00
445           16.66          3.09         13.80          0.00
446           16.69          3.18         13.47          0.00
447           17.23          3.19         13.47          0.01
448           17.11          3.10         13.74          0.00
449           17.04          3.19         13.45          1.63
450           16.89          3.19         13.50          0.00
451           17.01          3.09         13.79          0.00
452           16.71          3.17         13.43          0.00
453           16.78          3.55         13.49          0.01
454           16.88          3.10         13.77          0.00
455           16.61          3.20         13.49          0.00
456           16.71          3.09         13.84          0.00
457           17.08          3.18         13.44          0.00
458           17.07          3.20         13.48          0.00
459           16.96          3.09         13.75          1.65
460           16.75          3.14         13.45          0.00
461           17.38          3.18         13.44          0.00
462           17.08          3.09         13.78          0.00
463           16.61          3.16         13.45          0.00
464           17.03          3.17         13.47          0.01
465           16.78          3.10         13.80          0.01
466           17.02          3.18         13.49          0.01
467           17.15          3.09         13.86          0.00
468           16.83          3.17         13.48          0.01
469           17.33          3.20         13.49          1.67
470           16.93          3.08         13.82          0.00
471           16.93          3.18         13.43          0.01
472           17.18          3.18         13.47          0.00
473           16.75          3.09         13.81          0.00
