

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      3.341e+04
Stamps Sum:          3.341e+04
Self Time (Agg.):    2.823


Intervals
---------
exploration ........ 1.623e+04
skill model training  3179
rl training ........ 1.382e+04
logging ............ 175.3


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   16230.60   16.23   17.08   15.86   1,000
skill model training  3179.03    3.18    3.95    3.08   1,000
rl training   13823.40   13.82   14.79   13.62   1,000
logging       175.26    0.18    2.49    0.00     999


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
235           15.99          3.34         13.72          0.00
236           16.33          3.11         13.95          0.00
237           16.02          3.13         13.95          0.00
238           16.44          3.12         13.96          0.00
239           16.29          3.12         13.93          1.61
240           15.88          3.35         13.67          0.00
241           16.15          3.33         13.71          0.00
242           16.03          3.10         13.93          0.00
243           15.95          3.13         13.93          0.00
244           16.20          3.14         13.92          0.00
245           15.98          3.12         13.93          0.00
246           15.92          3.12         13.90          0.00
247           15.95          3.13         13.90          0.00
248           15.98          3.14         13.92          0.00
249           16.36          3.14         13.87          1.64
250           15.98          3.11         13.91          0.00
251           16.14          3.12         13.94          0.00
252           16.02          3.12         13.87          0.00
253           16.31          3.14         13.87          0.00
254           16.03          3.14         13.67          0.00
255           16.40          3.16         13.66          0.00
256           16.13          3.16         13.69          0.00
257           16.47          3.17         13.72          0.00
258           16.11          3.16         13.68          0.00
259           15.98          3.40         13.68          1.62
260           16.24          3.17         13.66          0.00
261           16.22          3.17         13.68          0.00
262           15.92          3.36         13.71          0.00
263           16.44          3.11         13.94          0.00
264           16.08          3.15         13.96          0.00
265           16.49          3.14         13.90          0.00
266           16.26          3.14         13.96          0.00
267           16.03          3.14         13.91          0.00
268           15.98          3.16         13.70          0.00
269           16.59          3.17         13.70          1.86
270           16.19          3.17         13.68          0.00
271           16.49          3.16         13.67          0.00
272           16.15          3.18         13.69          0.00
273           16.08          3.44         13.69          0.00
274           16.07          3.10         13.99          0.00
275           15.93          3.16         13.95          0.00
276           16.43          3.15         13.95          0.00
277           16.20          3.16         13.93          0.00
278           15.99          3.16         13.67          0.00
279           16.47          3.18         13.67          1.92
280           16.04          3.13         13.68          0.00
281           16.48          3.16         13.68          0.00
282           16.21          3.17         13.67          0.00
283           16.29          3.40         13.72          0.00
284           16.00          3.11         13.97          0.00
285           16.31          3.15         13.94          0.00
286           16.17          3.14         13.94          0.00
287           16.19          3.15         13.69          0.00
288           16.62          3.16         13.66          0.00
289           16.18          3.18         13.69          1.65
290           16.47          3.17         13.65          0.00
291           16.58          3.18         13.69          0.00
292           16.36          3.36         13.76          0.00
293           16.50          3.13         13.97          0.00
294           16.37          3.16         13.92          0.00
295           15.98          3.15         13.96          0.00
296           16.15          3.18         13.71          0.00
297           16.25          3.17         13.68          0.00
298           16.27          3.18         13.67          0.00
299           16.33          3.09         13.97          1.66
300           16.13          3.11         13.99          0.00
301           16.42          3.14         13.96          0.00
302           16.03          3.13         13.95          0.00
303           16.19          3.14         13.69          0.00
304           16.29          3.17         13.71          0.00
305           16.65          3.18         13.69          0.00
306           15.97          3.09         14.00          0.00
307           16.45          3.14         13.97          0.00
308           15.97          3.14         13.91          0.00
309           16.10          3.15         13.69          1.91
310           16.14          3.14         13.64          0.00
311           16.23          3.15         13.66          0.00
312           16.42          3.16         13.70          0.00
313           15.94          3.08         13.98          0.00
314           16.18          3.14         13.98          0.00
315           16.00          3.14         13.95          0.00
316           16.20          3.16         13.68          0.00
317           16.24          3.17         13.72          0.00
318           16.00          3.36         13.76          0.00
319           15.97          3.12         13.96          1.63
320           16.08          3.11         13.99          0.00
321           16.00          3.13         13.93          0.00
322           16.27          3.15         13.68          0.00
323           16.43          3.16         13.69          0.00
324           16.40          3.37         13.75          0.00
325           16.04          3.12         13.99          0.00
326           16.21          3.15         13.93          0.00
327           16.31          3.16         13.71          0.00
328           16.25          3.17         13.70          0.00
329           16.07          3.36         13.74          1.63
330           15.87          3.08         13.96          0.00
331           16.01          3.12         13.95          0.00
332           16.25          3.14         13.93          0.00
333           16.19          3.15         13.67          0.00
334           16.44          3.17         13.72          0.00
335           16.13          3.09         14.02          0.00
336           15.96          3.14         13.98          0.00
337           16.14          3.15         13.69          0.00
338           16.50          3.18         13.72          0.00
339           16.46          3.46         13.67          1.69
340           16.19          3.41         13.75          0.00
341           16.04          3.13         13.96          0.00
342           16.02          3.16         13.96          0.00
343           16.45          3.16         13.70          0.00
344           16.48          3.19         13.71          0.00
345           16.35          3.09         14.01          0.00
346           16.00          3.16         13.97          0.00
347           16.03          3.17         13.70          0.00
348           16.33          3.19         13.72          0.00
349           15.99          3.09         14.02          1.64
350           16.03          3.12         13.98          0.00
351           16.04          3.13         13.96          0.00
352           16.22          3.16         13.68          0.00
353           16.19          3.17         13.72          0.00
354           16.12          3.10         14.02          0.00
355           16.39          3.15         13.96          0.00
356           16.32          3.17         13.69          0.00
357           16.28          3.18         13.70          0.00
358           16.21          3.10         14.02          0.00
