

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      2.365e+04
Stamps Sum:          2.365e+04
Self Time (Agg.):    2.549


Intervals
---------
exploration ........ 1.536e+04
skill model training  1276
rl training ........ 6841
logging ............ 172.9


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   15358.71   15.36   15.98   15.02   1,000
skill model training  1276.15    1.28    2.62    1.19   1,000
rl training   6840.94    6.84    8.18    6.72   1,000
logging       172.89    0.17    2.23    0.00     999


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
348           15.54          1.29          6.81          0.00
349           15.16          1.29          6.78          1.90
350           15.46          1.25          6.79          0.00
351           15.12          1.26          7.00          0.00
352           15.42          1.31          6.76          0.00
353           15.14          1.30          7.02          0.00
354           15.33          1.27          6.81          0.00
355           15.33          1.27          7.02          0.00
356           15.23          1.25          6.76          0.00
357           15.36          1.31          7.02          0.00
358           15.14          1.30          6.78          0.00
359           15.33          1.25          7.02          1.62
360           15.18          1.27          6.77          0.00
361           15.14          1.25          7.04          0.00
362           15.17          1.30          6.79          0.00
363           15.49          1.22          7.03          0.00
364           15.24          1.30          6.81          0.00
365           15.53          1.23          7.02          0.00
366           15.56          1.23          6.79          0.00
367           15.22          1.29          7.01          0.00
368           15.19          1.20          6.81          0.00
369           15.53          1.26          6.75          1.91
370           15.52          1.29          6.75          0.00
371           15.18          1.28          7.03          0.00
372           15.59          1.28          6.79          0.00
373           15.42          1.29          7.02          0.00
374           15.32          1.29          6.77          0.00
375           15.26          1.28          6.77          0.00
376           15.64          1.25          6.79          0.00
377           15.17          1.27          6.78          0.00
378           15.61          1.21          6.81          0.00
379           15.13          1.28          6.78          1.87
380           15.38          1.29          6.80          0.00
381           15.14          1.23          6.77          0.00
382           15.72          1.27          6.75          0.00
383           15.13          1.23          6.76          0.00
384           15.34          1.29          6.83          0.00
385           15.37          1.26          6.75          0.00
386           15.58          1.30          6.81          0.00
387           15.18          1.30          6.78          0.00
388           15.51          1.52          6.79          0.00
389           15.12          1.28          6.81          1.64
390           15.42          1.30          6.80          0.00
391           15.26          1.24          6.79          0.00
392           15.41          1.31          6.79          0.00
393           15.53          1.24          6.78          0.00
394           15.51          1.25          7.05          0.00
395           15.13          1.26          6.80          0.00
396           15.17          1.25          6.99          0.00
397           15.46          1.29          6.78          0.00
398           15.35          1.25          6.76          0.00
399           15.67          1.30          6.80          1.66
400           15.31          1.22          7.03          0.00
401           15.22          1.26          6.80          0.00
402           15.41          1.25          6.78          0.00
403           15.39          1.27          6.80          0.00
404           15.14          1.29          6.75          0.00
405           15.63          1.28          6.84          0.00
406           15.33          1.27          6.81          0.00
407           15.35          1.23          7.04          0.00
408           15.17          1.28          6.77          0.00
409           15.52          1.29          7.01          1.69
410           15.41          1.28          6.77          0.00
411           15.13          1.23          7.04          0.00
412           15.38          1.26          6.80          0.00
413           15.50          1.22          7.05          0.00
414           15.36          1.31          6.78          0.00
415           15.48          1.29          6.76          0.00
416           15.73          1.23          6.79          0.00
417           15.45          1.30          6.79          0.00
418           15.50          1.30          6.81          0.00
419           15.53          1.28          6.80          1.64
420           15.66          1.31          6.83          0.00
421           15.29          1.29          6.81          0.00
422           15.10          1.30          7.08          0.00
423           15.42          1.27          6.79          0.00
424           15.30          1.26          6.75          0.00
425           15.38          1.24          6.83          0.00
426           15.46          1.25          6.79          0.00
427           15.38          1.28          6.82          0.00
428           15.58          1.27          6.78          0.00
429           15.16          1.28          7.04          1.60
430           15.29          1.31          6.77          0.00
431           15.64          1.24          6.84          0.00
432           15.42          1.24          6.80          0.00
433           15.41          1.24          7.03          0.00
