

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      4783
Stamps Sum:          4783
Self Time (Agg.):    0.1288


Intervals
---------
exploration ........ 2561
skill model training  135.8
rl training ........ 2062
logging ............ 23.51


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
61            16.77          0.88         13.90          0.00
62            16.80          0.91         13.60          0.00
63            17.05          0.92         13.64          0.00
64            16.87          0.89         13.89          0.00
65            16.95          0.91         13.60          0.00
66            17.06          0.91         13.67          0.00
67            16.84          0.89         13.90          0.00
68            16.88          0.90         13.58          0.00
69            17.02          0.92         13.60          1.63
70            17.12          0.91         13.65          0.00
71            16.85          0.88         13.90          0.00
72            16.96          0.91         13.64          0.00
73            17.52          0.92         13.66          0.00
74            16.93          0.88         13.91          0.00
75            16.83          0.91         13.58          0.00
76            17.30          0.92         13.60          0.00
77            16.89          0.88         13.89          0.00
78            16.89          0.91         13.63          0.00
79            17.05          0.92         13.66          1.59
80            16.83          0.88         13.94          0.00
81            17.13          0.91         13.88          0.00
82            16.80          0.91         13.60          0.00
83            16.94          0.88         13.97          0.00
84            17.24          0.91         13.62          0.00
85            17.11          0.91         13.62          0.00
86            17.10          0.88         13.93          0.00
87            17.03          0.91         13.64          0.00
88            17.36          0.92         13.62          0.00
89            17.16          0.89         14.05          1.60
90            17.33          0.90         14.26          0.00
91            17.46          0.92         13.84          0.00
92            17.08          1.20         13.70          0.00
93            17.38          0.90         13.97          0.00
94            17.41          0.92         13.77          0.00
95            17.18          0.88         13.91          0.00
96            17.24          0.91         13.61          0.00
97            17.41          0.91         13.65          0.00
98            17.11          0.89         13.91          0.00
99            17.10          0.91         13.64          1.94
100           17.20          0.90         13.62          0.00
101           16.73          0.88         14.15          0.00
102           16.84          0.89         13.78          0.00
103           17.32          0.91         13.63          0.00
104           17.06          0.89         13.92          0.00
105           17.02          0.90         13.62          0.00
106           17.10          0.90         13.65          0.00
107           17.07          0.88         13.98          0.00
108           16.92          0.91         13.63          0.00
109           17.43          0.91         13.68          1.62
110           17.03          0.87         13.91          0.00
111           17.17          0.91         13.60          0.00
112           17.11          0.91         13.61          0.00
113           17.25          0.89         13.88          0.00
114           16.99          0.92         13.63          0.00
115           16.77          0.88         14.02          0.00
116           16.83          0.91         13.60          0.00
117           17.07          0.91         13.61          0.00
118           17.12          0.89         13.89          0.00
119           16.74          0.90         13.64          1.60
120           17.14          0.92         13.65          0.00
121           17.24          0.89         13.90          0.00
122           17.03          0.91         13.61          0.00
123           17.10          0.92         13.61          0.00
124           17.27          0.89         13.90          0.00
125           16.98          0.91         13.64          0.00
126           16.77          0.88         14.00          0.00
127           16.96          0.91         13.60          0.00
128           17.16          0.91         13.66          0.00
129           16.86          0.89         13.90          1.63
130           16.91          0.89         13.57          0.00
131           17.08          0.91         13.64          0.00
132           16.81          0.89         13.93          0.00
133           17.18          0.90         13.64          0.00
134           16.86          0.88         14.00          0.00
135           17.22          0.90         13.61          0.00
136           17.22          0.91         13.67          0.00
137           17.02          0.89         13.94          0.00
138           17.21          0.90         13.64          0.00
139           16.89          0.88         13.95          1.61
140           16.77          0.88         13.94          0.00
141           16.91          0.90         13.62          0.00
142           16.89          0.88         13.98          0.00
143           16.98          0.90         13.62          0.00
144           17.25          0.91         13.66          0.00
145           16.86          0.89         13.93          0.00
146           16.86          0.91         13.60          0.00
147           17.18          0.88         13.97          0.00
148           16.80          0.90         13.60          0.00
149           17.40          0.91         13.66              


---End Timer Report (root)---

