

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      2.116e+04
Stamps Sum:          2.116e+04
Self Time (Agg.):    0.9035


Intervals
---------
exploration ........ 8660
skill model training  4798
rl training ........ 7664
logging ............ 37.11


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   8659.58   15.06   15.46   14.73     575
skill model training  4797.98    8.34    9.03    3.54     575
rl training   7664.03   13.33   14.60   13.18     575
logging        37.11    0.06    1.75    0.00     574


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
219           14.96          8.47         13.37          0.00
220           14.85          8.33         13.36          0.00
221           14.95          8.48         13.37          0.00
222           14.89          8.36         13.37          0.00
223           14.88          8.60         13.23          0.00
224           15.01          8.36         13.36          1.54
225           15.31          8.24         13.36          0.00
226           15.10          8.47         13.38          0.00
227           14.95          8.40         13.35          0.00
228           14.94          8.34         13.35          0.00
229           14.91          8.22         13.38          0.00
230           15.36          8.29         13.24          0.00
231           15.19          8.40         13.36          0.00
232           14.85          8.38         13.37          0.00
233           15.19          8.45         13.35          0.00
234           15.03          8.28         13.37          0.00
235           14.81          8.45         13.38          0.00
236           14.93          8.38         13.37          0.00
237           14.86          8.28         13.36          0.00
238           14.83          8.35         13.21          0.00
239           15.25          8.47         13.35          0.00
240           14.85          8.40         13.35          0.00
241           15.31          8.32         13.36          0.00
242           14.87          8.16         13.38          0.00
243           15.22          8.38         13.37          0.00
244           15.15          8.10         13.35          0.00
245           15.07          8.32         13.34          0.00
246           15.07          8.40         13.39          0.00
247           14.95          8.14         13.38          0.00
248           15.21          8.30         13.38          0.00
249           14.91          8.52         13.21          1.70
250           15.23          8.29         13.34          0.00
251           14.99          8.53         13.35          0.00
252           15.23          8.26         13.35          0.00
253           14.89          8.40         13.38          0.00
254           15.00          8.45         13.24          0.00
255           14.99          8.43         13.37          0.00
256           15.01          8.05         13.33          0.00
257           14.98          8.35         13.21          0.00
258           15.36          8.19         13.37          0.00
259           14.87          8.52         13.34          0.00
260           14.98          8.31         13.23          0.00
261           15.14          8.03         13.34          0.00
262           14.91          8.32         13.36          0.00
263           15.27          8.47         13.23          0.00
264           15.22          8.44         13.36          0.00
265           14.81          8.28         13.40          0.00
266           15.34          8.48         13.21          0.00
267           14.96          8.33         13.38          0.00
268           15.24          8.64         13.35          0.00
269           15.01          8.30         13.20          0.00
270           14.92          8.52         13.32          0.00
271           14.89          8.39         13.38          0.00
272           14.92          8.16         13.24          0.00
273           15.26          8.50         13.36          0.00
274           14.85          8.56         13.37          1.51
275           14.95          8.19         13.39          0.00
276           15.12          8.22         13.39          0.00
277           15.27          8.40         13.38          0.00
278           15.02          8.42         13.36          0.00
279           15.12          8.24         13.35          0.00
280           14.96          8.29         13.36          0.00
281           15.03          8.33         13.22          0.00
282           14.93          8.41         13.40          0.00
283           15.07          8.34         13.47          0.00
284           15.19          8.25         13.23          0.00
285           14.93          8.16         13.38          0.00
286           14.86          8.25         13.40          0.00
287           14.99          8.26         13.36          0.00
288           15.22          8.41         13.20          0.00
289           15.02          8.38         13.37          0.00
290           15.28          8.31         13.37          0.00
291           15.25          8.66         13.40          0.00
292           15.38          8.52         13.20          0.00
293           14.98          8.49         13.35          0.00
294           14.95          8.33         13.38          0.00
295           14.81          8.60         13.22          0.00
296           15.36          8.37         13.37          0.00
297           15.20          8.47         13.35          0.00
298           15.14          8.24         13.38          0.00
299           15.24          8.55         13.22          1.73
300           15.25          8.52         13.39          0.00
