

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      1.021e+04
Stamps Sum:          1.021e+04
Self Time (Agg.):    0.3639


Intervals
---------
exploration ........ 5115
skill model training  949.9
rl training ........ 4099
logging ............ 48.67


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   5115.35   17.05   17.60   16.70     300
skill model training  949.95    3.17    3.59    3.07     300
rl training   4099.27   13.66   14.81   13.45     300
logging        48.67    0.16    2.03    0.00     299


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
244           16.94          3.51         13.60          0.00
245           17.22          3.13         13.47          0.00
246           17.36          3.20         13.55          0.00
247           16.90          3.10         13.91          0.00
248           17.29          3.18         13.50          0.00
249           17.10          3.10         13.98          1.62
250           17.04          3.13         13.86          0.00
251           16.79          3.18         13.55          0.00
252           17.02          3.09         13.92          0.00
253           16.82          3.16         13.56          0.00
254           17.10          3.52         13.60          0.00
255           17.15          3.12         13.53          0.00
256           17.56          3.21         13.55          0.00
257           16.85          3.10         13.90          0.00
258           16.88          3.19         13.53          0.00
259           16.95          3.09         13.92          1.63
260           16.79          3.13         13.47          0.00
261           17.09          3.18         13.53          0.00
262           16.87          3.09         13.89          0.00
263           16.95          3.16         13.51          0.00
264           17.02          3.09         13.97          0.00
265           16.81          3.17         13.51          0.00
266           17.46          3.18         13.56          0.00
267           16.97          3.10         13.45          0.00
268           17.53          3.19         13.59          0.00
269           17.04          3.10         13.89          1.63
270           16.76          3.14         13.49          0.00
271           17.08          3.17         13.52          0.00
272           17.10          3.10         13.46          0.00
273           17.60          3.19         13.57          0.00
274           16.98          3.10         13.90          0.00
275           17.28          3.18         13.50          0.00
276           16.88          3.09         13.94          0.00
277           16.87          3.17         13.50          0.00
278           16.85          3.59         13.54          0.00
279           17.14          3.11         13.46          2.03
280           16.80          3.16         13.54          0.00
281           17.20          3.08         13.92          0.00
282           16.84          3.16         13.50          0.00
283           17.09          3.09         13.96          0.00
284           17.02          3.16         13.53          0.00
285           17.35          3.18         13.58          0.00
286           16.79          3.10         13.47          0.00
287           17.36          3.20         13.56          0.00
288           17.08          3.10         13.87          0.00
289           16.99          3.19         13.54          1.63
290           16.78          3.08         13.98          0.00
291           16.86          3.18         13.56          0.00
292           17.27          3.19         13.53          0.00
293           16.98          3.09         13.49          0.00
294           17.59          3.21         13.55          0.00
295           16.93          3.10         13.91          0.00
296           16.89          3.18         13.54          0.00
297           16.79          3.10         13.91          0.00
298           16.91          3.19         13.58          0.00
299           16.80          3.10         14.03              


---End Timer Report (root)---

